lots,modes,c0,opex,vpub,cash,kcash,t_rep,readiness,resilience,scale,territorial_archetypes,capability_groups,public_core_lots,BASE_ok,chk_exact_lot_count,chk_territorial_archetypes,chk_capability_groups,chk_public_core_lots,chk_c0_limit,chk_opex_limit,chk_vpub_floor,chk_kcash_floor,chk_t_rep_floor,STRESS_ok
FLOOD+INFRA+ARCTIC+ENV,CACA,1403.5,381.25,1323.4,405.0,1.062295,0.6525,3.925,3.8,4.275,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CACB,1389.5,377.5,1258.6,432.25,1.145033,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CACC,1383.9,373.75,1186.6,434.25,1.161873,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBAA,1420.2,391.25,1448.0,393.5,1.005751,0.6525,3.925,3.8,4.275,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBAB,1406.2,387.5,1383.2,420.75,1.085806,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBAC,1400.6,383.75,1311.2,422.75,1.101629,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBBA,1397.2,384.25,1363.4,437.25,1.137931,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBBB,1383.2,380.5,1298.6,464.5,1.220762,0.6525,3.925,3.8,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBBC,1377.6,376.75,1226.6,466.5,1.238222,0.6525,3.925,3.8,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBCA,1388.0,377.25,1269.4,441.25,1.169649,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBCB,1374.0,373.5,1204.6,468.5,1.254351,0.6525,3.925,3.8,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CBCC,1368.4,369.75,1132.6,470.5,1.272481,0.6525,3.925,3.8,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CCAA,1414.0,387.25,1388.0,400.5,1.034216,0.6525,3.925,3.8,4.275,4,3,2,False,True,True,True,True,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CCAB,1400.0,383.5,1323.2,427.75,1.115385,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CCAC,1394.4,379.75,1251.2,429.75,1.131666,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CCBA,1391.0,380.25,1303.4,444.25,1.16831,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CCBB,1377.0,376.5,1238.6,471.5,1.252324,0.6525,3.925,3.8,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CCBC,1371.4,372.75,1166.6,473.5,1.270288,0.6525,3.925,3.8,4.275,4,3,0,False,True,True,True,False,False,False,True,True,True,False
FLOOD+INFRA+ARCTIC+ENV,CCCA,1381.8,373.25,1209.4,448.25,1.200938,0.6525,3.925,3.8,4.275,4,3,1,False,True,True,True,False,False,False,True,True,True,False
